,EAN Code,TV Model,PVP,TVs
2837,8806098385676.0,OLED55C9PLA.AEU,1171.84,True
2838,8806098385676.0,OLED55C9PLA.AEU,1171.84,True
2839,8806098386161.0,70UM7450PLA.AEU,700.07,True
2840,8806087863444.0,PH150G.AEU,194.63,True
2841,8806098110193.0,22MK400H-B.AEU,80.3,True
2842,8806098383771.0,55SM8600PLA.AEU,619.0,True
2843,8806084590459.0,AN-CR400.AEU,4.21,True
2844,8806098386345.0,65UM7450PLA.AEU,589.75,True
2845,8806098388691.0,43UM7400PLB.AEU,299.27,True
2846,8806098068197.0,OLW480B.AEU,690.71,True
2847,8806098383771.0,55SM8600PLA.AEU,690.71,True
2848,8806098532568.0,28TL510S-WZ.AEU,164.2,True
2849,8806098396535.0,55UM7100PLB.AEU,398.3,True
2850,8806098387854.0,49UM7400PLB.AEU,366.76,True
2851,8806098385676.0,OLED55C9PLA.AEU,1171.84,True
2852,8806098388691.0,43UM7400PLB.AEU,360.01,True
2853,8806098532537.0,24TL510S-WZ.AEU,157.1,True
2854,8806098532537.0,24TL510S-WZ.AEU,157.1,True
2855,8806098532537.0,24TL510S-WZ.AEU,157.1,True
2856,8806098385676.0,OLED55C9PLA.AEU,1171.84,True
2857,8806098386345.0,65UM7450PLA.AEU,589.75,True
2858,8806098383771.0,55SM8600PLA.AEU,619.0,True
2859,8806098240876.0,75SM9900PLA.AEU,2313.0,True
2860,8806098386468.0,65UM7400PLB.AEU,587.0,True
2861,8806098659722.0,49NANO866NA.AEU,577.39,True
2862,8806098407958.0,24TL510V-PZ.AEU,109.88,True
2863,8806098068197.0,OLW480B.AEU,49.44,True
2864,8806098383771.0,55SM8600PLA.AEU,599.57,True
2865,8806098383771.0,55SM8600PLA.AEU,596.64,True
2866,8806098388691.0,43UM7400PLB.AEU,314.22,True
2867,8806098385676.0,OLED55C9PLA.AEU,3786.92,True
2868,8806098388691.0,43UM7400PLB.AEU,314.22,True
2869,8806098386345.0,65UM7450PLA.AEU,589.75,True
2870,8806098388691.0,43UM7400PLB.AEU,314.22,True
2871,8806098335732.0,24MK600M-W.AEU,112.19,True
2872,8806098383771.0,55SM8600PLA.AEU,596.64,True
2873,8806098383771.0,55SM8600PLA.AEU,608.52,True
2874,8806098383771.0,55SM8600PLA.AEU,619.0,True
2875,8806098385676.0,OLED55C9PLA.AEU,29412.81,True
2876,8806098385676.0,OLED55C9PLA.AEU,29412.81,True
2877,8806098385676.0,OLED55C9PLA.AEU,29412.81,True
2878,8806098385676.0,OLED55C9PLA.AEU,29412.81,True
2879,8806098385676.0,OLED55C9PLA.AEU,29412.81,True
2880,8806098385676.0,OLED55C9PLA.AEU,29412.81,True
2881,8806098681501.0,OLED77CX6LA.AEU,29412.81,True
2882,8806098681501.0,OLED77CX6LA.AEU,29412.81,True
2883,8806098681501.0,OLED77CX6LA.AEU,29412.81,True
2884,8806098681501.0,OLED77CX6LA.AEU,29412.81,True
2885,8806098659463.0,OLED65CX5LB.AEU,29412.81,True
2886,8806098659463.0,OLED65CX5LB.AEU,29412.81,True
2887,8806098659463.0,OLED65CX5LB.AEU,29412.81,True
2888,8806098659722.0,49NANO866NA.AEU,29412.81,True
2889,8806098386345.0,65UM7450PLA.AEU,589.75,True
2890,8806098388691.0,43UM7400PLB.AEU,314.22,True
2891,8806098409006.0,65SM8200PLA.AEU,864.33,True
2892,8806098388691.0,43UM7400PLB.AEU,314.22,True
2893,8806098425006.0,65UM7510PLA.AEU,629.59,True
2894,8806098385676.0,OLED55C9PLA.AEU,1171.84,True
2895,8806098386468.0,65UM7400PLB.AEU,1176.86,True
2896,8806098396535.0,55UM7100PLB.AEU,1176.86,True
2897,8806098425952.0,65UM7660PLA.AEU,751.41,True
2898,8806098388691.0,43UM7400PLB.AEU,314.22,True
2899,8806098388691.0,43UM7400PLB.AEU,299.27,True
2900,8806098388691.0,43UM7400PLB.AEU,314.22,True
2901,8806098396535.0,55UM7100PLB.AEU,398.3,True
2902,8806098388691.0,43UM7400PLB.AEU,314.22,True
2903,8806098388691.0,43UM7400PLB.AEU,314.22,True
2904,8806098407958.0,24TL510V-PZ.AEU,98.11,True
2905,8806098388691.0,43UM7400PLB.AEU,314.22,True
2906,8806098388691.0,43UM7400PLB.AEU,288.01,True
2907,8806098388691.0,43UM7400PLB.AEU,288.01,True
2908,8806098396535.0,55UM7100PLB.AEU,398.3,True
2909,8806098396535.0,55UM7100PLB.AEU,398.3,True
2910,8806098388691.0,43UM7400PLB.AEU,314.22,True
2911,8806098293957.0,24TL510S-PZ.AEU,136.66,True
2912,8806098293957.0,24TL510S-PZ.AEU,136.66,True
2913,8806098407996.0,28TL510V-PZ.AEU,135.62,True
2914,8806098386345.0,65UM7450PLA.AEU,589.75,True
2915,8806098385676.0,OLED55C9PLA.AEU,1171.84,True
2916,8806098409006.0,65SM8200PLA.AEU,734.66,True
2917,8806098388691.0,43UM7400PLB.AEU,314.22,True
2918,8806098385676.0,OLED55C9PLA.AEU,1270.02,True
2919,8806098386345.0,65UM7450PLA.AEU,589.75,True
2920,8806098396535.0,55UM7100PLB.AEU,332.46,True
2921,8806087863444.0,PH150G.AEU,228.98,True
2922,8806098388691.0,43UM7400PLB.AEU,314.22,True
2923,8806098335732.0,24MK600M-W.AEU,114.81,True
2924,8806098386468.0,65UM7400PLB.AEU,1824.84,True
2925,8806098386468.0,65UM7400PLB.AEU,1824.84,True
2926,8806098388691.0,43UM7400PLB.AEU,1824.84,True
2927,8806098388691.0,43UM7400PLB.AEU,1824.84,True
2928,8806098407958.0,24TL510V-PZ.AEU,98.11,True
2929,8806087301618.0,27MP89HM-S.AEU,212.39,True
2930,8806098388691.0,43UM7400PLB.AEU,314.22,True
2931,8806098388691.0,43UM7400PLB.AEU,314.22,True
2932,8806087301618.0,27MP89HM-S.AEU,212.39,True
2933,8806098386345.0,65UM7450PLA.AEU,589.75,True
2934,8806098388691.0,43UM7400PLB.AEU,314.22,True
2935,8806098388691.0,43UM7400PLB.AEU,314.22,True
2936,8806098388691.0,43UM7400PLB.AEU,314.22,True
2937,8806098388691.0,43UM7400PLB.AEU,314.22,True
2938,8806098386345.0,65UM7450PLA.AEU,589.75,True
2939,8806098386468.0,65UM7400PLB.AEU,569.75,True
2940,8806098386345.0,65UM7450PLA.AEU,619.21,True
2941,8806098388691.0,43UM7400PLB.AEU,953.15,True
2942,8806098388691.0,43UM7400PLB.AEU,314.22,True
2943,8806098386345.0,65UM7450PLA.AEU,589.75,True
2944,8806098385676.0,OLED55C9PLA.AEU,1171.84,True
2945,8806098388691.0,43UM7400PLB.AEU,314.22,True
2946,8806098407958.0,24TL510V-PZ.AEU,109.88,True
2947,8806098396535.0,55UM7100PLB.AEU,398.3,True
2948,8806098487332.0,29WL500-B.AEU,396.6,True
2949,8806098487332.0,29WL500-B.AEU,396.6,True
2950,8806087863444.0,PH150G.AEU,228.98,True
2951,8806098110193.0,22MK400H-B.AEU,80.3,True
2952,8806098396535.0,55UM7100PLB.AEU,379.35,True
2953,8806098388691.0,43UM7400PLB.AEU,314.22,True
2954,8806098110193.0,22MK400H-B.AEU,80.3,True
2955,8806098385676.0,OLED55C9PLA.AEU,1054.66,True
2956,8806098388691.0,43UM7400PLB.AEU,314.22,True
2957,8806098396535.0,55UM7100PLB.AEU,398.3,True
2958,8806084590459.0,AN-CR400.AEU,328.43,True
2959,8806098388691.0,43UM7400PLB.AEU,328.43,True
2960,8806098396535.0,55UM7100PLB.AEU,398.3,True
2962,8806098407958.0,24TL510V-PZ.AEU,104.1,True
2964,8806098382866.0,32LM6300PLA.AEU,218.97,True
2967,8806098386345.0,65UM7450PLA.AEU,619.74,True
2968,8806098362554.0,HF65LSR.AEU,839.55,True
2970,8806098335732.0,24MK600M-W.AEU,122.18,True
2972,8806098544172.0,24GL650-B.AEU,176.42,True
2975,8806098487332.0,29WL500-B.AEU,208.29,True
2977,8806098104000.0,24MK430H-B.AEU,112.28,True
2979,8806098335732.0,24MK600M-W.AEU,122.18,True
2984,8806098409006.0,65SM8200PLA.AEU,764.65,True
2991,8806098385676.0,OLED55C9PLA.AEU,1201.83,True
2997,8806098386345.0,65UM7450PLA.AEU,619.74,True
2998,8806098659463.0,OLED65CX5LB.AEU,2491.16,True
2999,8806098335732.0,24MK600M-W.AEU,121.97,True
3000,8806098659463.0,OLED65CX5LB.AEU,2491.16,True
3001,8806098382866.0,32LM6300PLA.AEU,208.98,True
3003,8806098382866.0,32LM6300PLA.AEU,218.97,True
3005,8806098387885.0,50UM7600PLB.AEU,428.12,True
3009,8806098104000.0,24MK430H-B.AEU,112.28,True
3011,8806098382866.0,32LM6300PLA.AEU,218.97,True
3013,8806098408887.0,55SM8200PLA.AEU,606.93,True
3015,8806098408887.0,55SM8200PLA.AEU,606.93,True
3017,8806098408887.0,55SM8200PLA.AEU,606.93,True
3019,8806098659722.0,49NANO866NA.AEU,549.39,True
3020,8806098385676.0,OLED55C9PLA.AEU,13673.98,True
3021,8806098681501.0,OLED77CX6LA.AEU,13673.98,True
3022,8806098681501.0,OLED77CX6LA.AEU,13673.98,True
3023,8806098659463.0,OLED65CX5LB.AEU,13673.98,True
3024,8806098659463.0,OLED65CX5LB.AEU,13673.98,True
3025,8806098659722.0,49NANO866NA.AEU,13673.98,True
3026,8806098385676.0,OLED55C9PLA.AEU,13427.63,True
3027,8806098385676.0,OLED55C9PLA.AEU,13427.63,True
3028,8806098385676.0,OLED55C9PLA.AEU,13427.63,True
3029,8806098681501.0,OLED77CX6LA.AEU,13427.63,True
3030,8806098659463.0,OLED65CX5LB.AEU,13427.63,True
3031,8806098659463.0,OLED65CX5LB.AEU,13427.63,True
3032,8806098659463.0,OLED65CX5LB.AEU,13427.63,True
3038,8806098425952.0,65UM7660PLA.AEU,1156.64,True
3042,8806098532537.0,24TL510S-WZ.AEU,1591.11,True
3044,8806098386468.0,65UM7400PLB.AEU,1344.81,True
3045,8806098387885.0,50UM7600PLB.AEU,1344.81,True
3048,8806098425952.0,65UM7660PLA.AEU,691.22,True
3050,8806098408887.0,55SM8200PLA.AEU,606.93,True
3052,8806098387960.0,43UM7600PLB.AEU,366.05,True
3055,8806087301045.0,34UM69G-B.AEU,308.63,True
3057,8806098201594.0,HU80KS.AEU,1895.3,True
3059,8806098104000.0,24MK430H-B.AEU,112.28,True
3061,8806098739783.0,49NANO816NA.AEU,586.38,True
3063,8806098420957.0,27UL850-W.AEU,395.01,True
3077,8806098386345.0,65UM7450PLA.AEU,1148.71,True
3078,8806098396467.0,60UM7100PLB.AEU,1148.71,True
3080,8806098338764.0,27MK600M-W.AEU,161.39,True
3081,8806098385447.0,65SM8600PLA.AEU,2441.96,True
3082,8806098385447.0,65SM8600PLA.AEU,2441.96,True
3083,8806098385447.0,65SM8600PLA.AEU,2441.96,True
3084,8806098409006.0,65SM8200PLA.AEU,699.72,True
3085,8806098104000.0,24MK430H-B.AEU,4.0,True
3086,8806098104000.0,24MK430H-B.AEU,4.0,True
3087,8806087593136.0,25UM58-P.AEU,148.64,True
3089,8806098386345.0,65UM7450PLA.AEU,619.74,True
3091,8806098388691.0,43UM7400PLB.AEU,324.21,True
3093,8806084590459.0,AN-CR400.AEU,20.2,True
3095,8806098387885.0,50UM7600PLB.AEU,419.18,True
3101,8806098386345.0,65UM7450PLA.AEU,619.74,True
3107,8806098388691.0,43UM7400PLB.AEU,324.21,True
3109,8806098544172.0,24GL650-B.AEU,176.42,True
3111,8806098388691.0,43UM7400PLB.AEU,324.21,True
3116,8806098386345.0,65UM7450PLA.AEU,619.74,True
3119,8806087301045.0,34UM69G-B.AEU,290.35,True
3121,8806098407958.0,24TL510V-PZ.AEU,104.1,True
3123,8806098388691.0,43UM7400PLB.AEU,324.21,True
3126,8806098386345.0,65UM7450PLA.AEU,619.74,True
3127,8806098386345.0,65UM7450PLA.AEU,619.74,True
3130,8806098104055.0,27MK400H-B.AEU,146.53,True
3132,8806098388691.0,43UM7400PLB.AEU,324.21,True
3134,8806098532568.0,28TL510S-WZ.AEU,230.61,True
3142,8806098532568.0,28TL510S-WZ.AEU,230.61,True
3144,8806098388691.0,43UM7400PLB.AEU,324.21,True
3146,8806084590459.0,AN-CR400.AEU,20.2,True
3148,8806087301045.0,34UM69G-B.AEU,290.35,True
3151,8806084590459.0,AN-CR400.AEU,20.2,True
3153,8806098386345.0,65UM7450PLA.AEU,619.74,True
3156,8806098385676.0,OLED55C9PLA.AEU,1201.83,True
3161,8806098407958.0,24TL510V-PZ.AEU,130.23,True
3163,8806098396467.0,60UM7100PLB.AEU,527.91,True
3170,8806098387885.0,50UM7600PLB.AEU,380.26,True
3174,8806087593136.0,25UM58-P.AEU,162.55,True
3176,8806098739783.0,49NANO816NA.AEU,586.38,True
3178,8806098364305.0,27GL650F-B.AEU,249.26,True
3186,8806098660292.0,43UN73906LE.AEU,332.95,True
3188,8806098659692.0,65NANO866NA.AEU,902.58,True
3190,8806098659692.0,65NANO866NA.AEU,902.58,True
3191,8806098659692.0,65NANO866NA.AEU,902.58,True
3194,8806098659692.0,65NANO866NA.AEU,902.58,True
3196,8806098661220.0,75UN71006LC.AEU,1028.95,True
3198,8806098661220.0,75UN71006LC.AEU,1028.95,True
3200,8806098385706.0,OLED55E9PLA.AEU,1206.67,True
3202,8806098385676.0,OLED55C9PLA.AEU,1338.82,True
3203,8806098660292.0,43UN73906LE.AEU,613.02,True
3204,8806098660292.0,43UN73906LE.AEU,613.02,True
3205,8806098388691.0,43UM7400PLB.AEU,299.27,True
3207,8806098700448.0,43UM7050PLF.AEU,389.52,True
3210,8806098659470.0,OLED55CX6LA.AEU,1358.99,True
3214,8806087593136.0,25UM58-P.AEU,190.44,True
3218,8806084590459.0,AN-CR400.AEU,20.2,True
3222,8806098532537.0,24TL510S-WZ.AEU,146.65,True
3225,8806098388691.0,43UM7400PLB.AEU,324.21,True
3227,8806098396467.0,60UM7100PLB.AEU,497.74,True
3229,8806087593136.0,25UM58-P.AEU,171.43,True
3230,8806098388691.0,43UM7400PLB.AEU,314.22,True
3231,8806098425006.0,65UM7510PLA.AEU,725.18,True
3232,8806098659692.0,65NANO866NA.AEU,1405.06,True
3233,8806098388691.0,43UM7400PLB.AEU,314.22,True
3234,8806098542314.0,27GL850-B.AEU,504.0,True
3235,8806098388691.0,43UM7400PLB.AEU,298.51,True
3236,8806098141524.0,32LK510BPLD.AEU,156.07,True
3237,8806098141524.0,32LK510BPLD.AEU,156.07,True
3238,8806098660292.0,43UN73906LE.AEU,306.51,True
3239,8806087863444.0,PH150G.AEU,245.89,True
3240,8806098388691.0,43UM7400PLB.AEU,314.22,True
3241,8806098660292.0,43UN73906LE.AEU,306.81,True
3242,8806098396535.0,55UM7100PLB.AEU,378.38,True
3243,8806098383177.0,49SM8500PLA.AEU,499.28,True
3244,8806098385706.0,OLED55E9PLA.AEU,1262.55,True
3245,8806098385706.0,OLED55E9PLA.AEU,1262.55,True
3246,8806098409006.0,65SM8200PLA.AEU,697.93,True
3247,8806098659623.0,86NANO906NA.AEU,2197.64,True
3248,8806098407958.0,24TL510V-PZ.AEU,99.11,True
3249,8806098186020.0,32LK6200PLA.AEU,4735.26,True
3250,8806098186020.0,32LK6200PLA.AEU,4735.26,True
3251,8806098385911.0,OLED65W9PLA.AEU,4735.26,True
3252,8806098660292.0,43UN73906LE.AEU,4735.26,True
3253,8806098110193.0,22MK400H-B.AEU,472.84,True
3254,8806098532537.0,24TL510S-WZ.AEU,546.64,True
3255,8806098532537.0,24TL510S-WZ.AEU,546.64,True
3256,8806098532537.0,24TL510S-WZ.AEU,546.64,True
3257,8806098532537.0,24TL510S-WZ.AEU,546.64,True
3258,8806098396535.0,55UM7100PLB.AEU,378.38,True
3259,8806098388691.0,43UM7400PLB.AEU,299.26,True
3260,8806098532568.0,28TL510S-WZ.AEU,161.77,True
3261,8806098396535.0,55UM7100PLB.AEU,378.38,True
3262,8806098396535.0,55UM7100PLB.AEU,378.38,True
3263,8806098388691.0,43UM7400PLB.AEU,298.51,True
3264,8806098387960.0,43UM7600PLB.AEU,338.26,True
3265,8806098104000.0,24MK430H-B.AEU,4.0,True
3266,8806084590459.0,AN-CR400.AEU,14.21,True
3267,8806098396535.0,55UM7100PLB.AEU,399.25,True
3268,8806098681181.0,43UN80006LC.AEU,358.64,True
3269,8806098386345.0,65UM7450PLA.AEU,1186.87,True
3270,8806098699360.0,55SM8050PLC.AEU,1186.87,True
3271,8806098681181.0,43UN80006LC.AEU,358.64,True
3272,8806098383207.0,49SM8600PLA.AEU,508.1,True
3273,8806098388691.0,43UM7400PLB.AEU,314.22,True
3274,8806098396535.0,55UM7100PLB.AEU,405.53,True
3275,8806098396535.0,55UM7100PLB.AEU,399.25,True
3276,8806084590459.0,AN-CR400.AEU,14.21,True
3277,8806098385997.0,32LM550BPLB.AEU,148.69,True
3278,8806098700448.0,43UM7050PLF.AEU,293.49,True
3279,8806098104055.0,27MK400H-B.AEU,136.54,True
3280,8806098387885.0,50UM7600PLB.AEU,385.89,True
3281,8806098338764.0,27MK600M-W.AEU,151.15,True
3282,8806098699360.0,55SM8050PLC.AEU,598.62,True
3283,8806098387885.0,50UM7600PLB.AEU,398.99,True
3284,8806098387885.0,50UM7600PLB.AEU,398.99,True
3285,8806098132485.0,22TK410V-PZ.AEU,116.31,True
3286,8806098104000.0,24MK430H-B.AEU,101.18,True
3287,8806087863444.0,PH150G.AEU,228.98,True
3288,8806098382866.0,32LM6300PLA.AEU,237.19,True
3289,8806098396467.0,60UM7100PLB.AEU,525.24,True
3290,8806098383177.0,49SM8500PLA.AEU,499.28,True
3291,8806084590459.0,AN-CR400.AEU,14.21,True
3292,8806084590459.0,AN-CR400.AEU,14.21,True
3293,8806098387885.0,50UM7600PLB.AEU,389.19,True
3294,8806098532537.0,24TL510S-WZ.AEU,129.24,True
3295,8806098383207.0,49SM8600PLA.AEU,534.84,True
3296,8806098387885.0,50UM7600PLB.AEU,389.19,True
3297,8806098383207.0,49SM8600PLA.AEU,541.28,True
3298,8806098388691.0,43UM7400PLB.AEU,299.26,True
3299,8806098660292.0,43UN73906LE.AEU,306.81,True
3300,8806098383177.0,49SM8500PLA.AEU,499.28,True
3301,8806098386161.0,70UM7450PLA.AEU,737.5,True
3302,8806098386161.0,70UM7450PLA.AEU,737.5,True
3303,8806098387885.0,50UM7600PLB.AEU,398.99,True
3304,8806098388691.0,43UM7400PLB.AEU,315.01,True
3305,8806098386161.0,70UM7450PLA.AEU,767.82,True
3306,8806098387885.0,50UM7600PLB.AEU,378.22,True
3307,8806098383177.0,49SM8500PLA.AEU,499.28,True
3308,8806087863444.0,PH150G.AEU,228.98,True
3309,8806098383177.0,49SM8500PLA.AEU,523.51,True
3310,8806098383177.0,49SM8500PLA.AEU,499.28,True
3311,8806098421053.0,27UL650-W.AEU,374.0,True
3312,8806098659463.0,OLED65CX5LB.AEU,2366.6,True
3313,8806098681181.0,43UN80006LC.AEU,359.57,True
3314,8806098421053.0,27UL650-W.AEU,355.3,True
3315,8806098387137.0,55UM7400PLB.AEU,410.53,True
3316,8806087863444.0,PH150G.AEU,217.53,True
3317,8806098681181.0,43UN80006LC.AEU,503.09,True
3318,8806098689224.0,OLED65B9SLA.AEU,1595.0,True
3319,8806098659470.0,OLED55CX6LA.AEU,1595.21,True
3320,8806098409006.0,65SM8200PLA.AEU,1470.78,True
3321,8806098679843.0,65UN81006LB.AEU,1470.78,True
3322,8806098068197.0,OLW480B.AEU,1641.97,True
3323,8806098689224.0,OLED65B9SLA.AEU,1641.97,True
3324,8806098388691.0,43UM7400PLB.AEU,314.22,True
3325,8806098388691.0,43UM7400PLB.AEU,628.44,True
3326,8806098388691.0,43UM7400PLB.AEU,628.44,True
3327,8806098387885.0,50UM7600PLB.AEU,756.45,True
3328,8806098387885.0,50UM7600PLB.AEU,756.45,True
3329,8806098532537.0,24TL510S-WZ.AEU,136.66,True
3330,8806098383207.0,49SM8600PLA.AEU,667.17,True
3331,8806087301045.0,34UM69G-B.AEU,324.03,True
3332,8806098681501.0,OLED77CX6LA.AEU,4664.65,True
3333,8806098396375.0,49UM7100PLB.AEU,338.32,True
3334,8806098387885.0,50UM7600PLB.AEU,358.22,True
3335,8806098387137.0,55UM7400PLB.AEU,389.74,True
3336,8806098387137.0,55UM7400PLB.AEU,389.74,True
3337,8806098699384.0,49SM8050PLC.AEU,448.67,True
3338,8806098240876.0,75SM9900PLA.AEU,6516.28,True
3339,8806098240876.0,75SM9900PLA.AEU,6516.28,True
3340,8806098699384.0,49SM8050PLC.AEU,6516.28,True
3341,8806098699384.0,49SM8050PLC.AEU,6516.28,True
3342,8806098699384.0,49SM8050PLC.AEU,6516.28,True
3343,8806098699384.0,49SM8050PLC.AEU,6516.28,True
3344,8806098659722.0,49NANO866NA.AEU,521.92,True
3345,8806098388691.0,43UM7400PLB.AEU,314.22,True
3346,8806098385997.0,32LM550BPLB.AEU,148.69,True
3347,8806098383177.0,49SM8500PLA.AEU,513.73,True
3348,8806098387137.0,55UM7400PLB.AEU,410.53,True
3349,8806098387137.0,55UM7400PLB.AEU,410.53,True
3350,8806098388691.0,43UM7400PLB.AEU,504.99,True
3351,8806098396375.0,49UM7100PLB.AEU,504.99,True
3352,8806098355426.0,24TL520S-PZ.AEU,72.23,True
3353,8806098388691.0,43UM7400PLB.AEU,314.22,True
3354,8806098739783.0,49NANO816NA.AEU,529.94,True
3355,8806098387885.0,50UM7600PLB.AEU,389.19,True
3356,8806098387885.0,50UM7600PLB.AEU,2113.65,True
3357,8806098387885.0,50UM7600PLB.AEU,2113.65,True
3358,8806087863444.0,PH150G.AEU,228.98,True
3359,8806098425006.0,65UM7510PLA.AEU,631.54,True
3360,8806098425006.0,65UM7510PLA.AEU,629.59,True
3361,8806087301045.0,34UM69G-B.AEU,90.45,True
3362,8806087301045.0,34UM69G-B.AEU,306.07,True
3363,8806098387137.0,55UM7400PLB.AEU,410.53,True
3364,8806098383207.0,49SM8600PLA.AEU,514.22,True
3365,8806098386345.0,65UM7450PLA.AEU,621.26,True
3366,8806098383177.0,49SM8500PLA.AEU,551.06,True
3367,8806098387960.0,43UM7600PLB.AEU,356.06,True
3368,8806098532537.0,24TL510S-WZ.AEU,136.66,True
3369,8806098383177.0,49SM8500PLA.AEU,551.06,True
3370,8806098421053.0,27UL650-W.AEU,374.0,True
3371,8806098387960.0,43UM7600PLB.AEU,338.86,True
3372,8806098383207.0,49SM8600PLA.AEU,541.28,True
3373,8806098338764.0,27MK600M-W.AEU,151.15,True
3374,8806098383207.0,49SM8600PLA.AEU,541.28,True
3375,8806098383177.0,49SM8500PLA.AEU,499.28,True
3376,8806098388691.0,43UM7400PLB.AEU,314.22,True
3377,8806098396467.0,60UM7100PLB.AEU,523.94,True
3378,8806098387137.0,55UM7400PLB.AEU,409.19,True
3379,8806098421053.0,27UL650-W.AEU,374.0,True
3380,8806098387960.0,43UM7600PLB.AEU,356.06,True
3381,8806098386345.0,65UM7450PLA.AEU,621.26,True
3382,8806098386345.0,65UM7450PLA.AEU,621.26,True
3383,8806098383177.0,49SM8500PLA.AEU,499.28,True
3384,8806098388691.0,43UM7400PLB.AEU,315.01,True
3385,8806098396467.0,60UM7100PLB.AEU,523.95,True
3386,8806098383207.0,49SM8600PLA.AEU,514.22,True
3387,8806098700448.0,43UM7050PLF.AEU,293.49,True
3388,8806087863444.0,PH150G.AEU,228.98,True
3389,8806098141524.0,32LK510BPLD.AEU,193.07,True
3390,8806098383177.0,49SM8500PLA.AEU,523.51,True
3391,8806098409006.0,65SM8200PLA.AEU,1669.82,True
3392,8806098532537.0,24TL510S-WZ.AEU,129.83,True
3393,8806098387960.0,43UM7600PLB.AEU,356.06,True
3394,8806098699384.0,49SM8050PLC.AEU,599.82,True
3395,8806098661220.0,75UN71006LC.AEU,949.01,True
3396,8806098383177.0,49SM8500PLA.AEU,499.28,True
3397,8806098388691.0,43UM7400PLB.AEU,314.22,True
3398,8806098532568.0,28TL510S-WZ.AEU,164.2,True
3399,8806098409006.0,65SM8200PLA.AEU,736.77,True
3400,8806098739851.0,55NANO816NA.AEU,648.72,True
3401,8806098383177.0,49SM8500PLA.AEU,551.06,True
3402,8806098660292.0,43UN73906LE.AEU,306.51,True
3403,8806098388691.0,43UM7400PLB.AEU,314.22,True
3404,8806087863444.0,PH150G.AEU,217.53,True
3405,8806098383207.0,49SM8600PLA.AEU,534.84,True
3406,8806098383177.0,49SM8500PLA.AEU,499.28,True
3407,8806098388691.0,43UM7400PLB.AEU,314.22,True
3408,8806098387960.0,43UM7600PLB.AEU,356.06,True
3409,8806098532568.0,28TL510S-WZ.AEU,155.99,True
3410,8806098681181.0,43UN80006LC.AEU,377.52,True
3411,8806098388691.0,43UM7400PLB.AEU,314.22,True
3412,8806087863444.0,PH150G.AEU,228.98,True
3413,8806087301045.0,34UM69G-B.AEU,259.22,True
3414,8806098387137.0,55UM7400PLB.AEU,410.53,True
3415,8806098700448.0,43UM7050PLF.AEU,293.49,True
3416,8806098387137.0,55UM7400PLB.AEU,388.73,True
3417,8806098387885.0,50UM7600PLB.AEU,378.22,True
3418,8806098387885.0,50UM7600PLB.AEU,398.13,True
3419,8806098386345.0,65UM7450PLA.AEU,621.26,True
3420,8806098383177.0,49SM8500PLA.AEU,499.28,True
3421,8806098409006.0,65SM8200PLA.AEU,697.93,True
3422,8806098388691.0,43UM7400PLB.AEU,298.51,True
3423,8806098681501.0,OLED77CX6LA.AEU,4664.65,True
3424,8806098681501.0,OLED77CX6LA.AEU,4664.65,True
3425,8806098739851.0,55NANO816NA.AEU,682.86,True
3426,8806098383207.0,49SM8600PLA.AEU,534.84,True
3427,8806098355426.0,24TL520S-PZ.AEU,119.01,True
3428,8806098387137.0,55UM7400PLB.AEU,388.73,True
3429,8806098409006.0,65SM8200PLA.AEU,734.66,True
3430,8806087301045.0,34UM69G-B.AEU,306.07,True
3431,8806098388691.0,43UM7400PLB.AEU,314.22,True
3432,8806098387137.0,55UM7400PLB.AEU,410.53,True
3433,8806098388691.0,43UM7400PLB.AEU,314.22,True
3434,8806098388691.0,43UM7400PLB.AEU,314.22,True
3435,8806098387137.0,55UM7400PLB.AEU,410.53,True
3436,8806098383177.0,49SM8500PLA.AEU,499.28,True
3437,8806098409006.0,65SM8200PLA.AEU,734.66,True
3438,8806098409006.0,65SM8200PLA.AEU,734.66,True
3439,8806098387960.0,43UM7600PLB.AEU,356.06,True
3440,8806098409006.0,65SM8200PLA.AEU,734.66,True
3441,8806098387960.0,43UM7600PLB.AEU,356.06,True
3442,8806098409006.0,65SM8200PLA.AEU,734.66,True
3443,8806098409006.0,65SM8200PLA.AEU,734.66,True
3444,8806098387137.0,55UM7400PLB.AEU,410.53,True
3445,8806098388691.0,43UM7400PLB.AEU,314.22,True
3446,8806098387960.0,43UM7600PLB.AEU,356.7,True
3447,8806098700448.0,43UM7050PLF.AEU,278.82,True
3448,8806098396467.0,60UM7100PLB.AEU,523.94,True
3449,8806098388691.0,43UM7400PLB.AEU,314.22,True
3450,8806098387960.0,43UM7600PLB.AEU,338.26,True
3451,8806098383207.0,49SM8600PLA.AEU,534.84,True
3452,8806098409006.0,65SM8200PLA.AEU,734.66,True
3453,8806098388691.0,43UM7400PLB.AEU,314.22,True
3454,8806098425952.0,65UM7660PLA.AEU,663.41,True
3455,8806098425952.0,65UM7660PLA.AEU,663.41,True
3456,8806098196302.0,75UK6200PLB.AEU,892.05,True
3457,8806098699384.0,49SM8050PLC.AEU,448.67,True
3459,8806098425952.0,65UM7660PLA.AEU,691.22,True
3460,8806098104000.0,24MK430H-B.AEU,518.08,True
3461,8806098387137.0,55UM7400PLB.AEU,518.08,True
3462,8806098383177.0,49SM8500PLA.AEU,499.28,True
